158,2.49395548821
160,2.39697178496
161,2.3387120339
162,2.31796910405
163,2.26816956866
165,2.18692939279
166,2.27720484528
167,2.3434308028
169,2.37792988609
170,2.42205120308
171,2.44119287703
173,2.44155355792
174,2.35102883788
175,2.38411993844
176,2.40907201795
178,2.4557597059
179,2.45832703024
180,2.4901871696
182,2.47255668899
183,2.48776114705
184,2.48246790233
185,2.46246147934
187,2.51253823718
188,2.52969712788
189,2.53403977782
191,2.57226102668
192,2.58346653495
193,2.54682732256
195,2.60456419278
196,2.60805828131
197,2.58603523417
198,2.55568208543
200,2.5252361056
201,2.52564742814
202,2.53909783761
204,2.55949445647
205,2.49246337746
206,2.45653993409
208,2.4553741075
209,2.51447243991
210,2.51360705687
211,2.52750173347
213,2.59434323381
214,2.62683471201
215,2.67582080479
217,2.70161329964
218,2.6970607058
219,2.70169402577
220,2.67298341923
222,2.65215656699
223,2.60278169433
224,2.55611455097
226,2.49406046616
227,2.54181622799
228,2.56458980759
230,2.56898914291
231,2.54977982464
232,2.58698548066
233,2.61391677175
235,2.5919345309
236,2.62804965399
237,2.5305142622
239,2.52682529002
240,2.62319676994
241,2.65452158774
243,2.66518677777
244,2.67956623975
245,2.62489040766
246,2.55095184017
248,2.57452916016
249,2.54030885964
250,2.57499923166
252,2.56340255788
253,2.53744454686
254,2.55000294742
255,2.49446719479
257,2.47160087278
258,2.44166906197
259,2.4623106056
261,2.44282505243
262,2.412661243
263,2.34286914629
265,2.36225838671
266,2.362051372
267,2.3504057569
268,2.44617716108
270,2.49567252071
271,2.5347419655
272,2.53166654754
274,2.51853735419
275,2.48038766509
276,2.44772418987
278,2.49487397408
279,2.45607520971
280,2.41156155514
281,2.38829755863
283,2.35564575374
284,2.33806741672
285,2.33471276879
287,2.36593960871
288,2.40707378138
289,2.43365226026
291,2.42347762838
292,2.43161731932
293,2.41447904746
294,2.45505803061
296,2.48251448976
297,2.50645490147
298,2.59665608051
300,2.65415747033
301,2.63389381982
302,2.6282354867
303,2.56818361722
305,2.4839168644
306,2.47296741936
307,2.55038106118
309,2.57147694315
310,2.5419115103
311,2.50249684282
313,2.54939711003
314,2.543273195
315,2.53435311715
316,2.50666034025
318,2.51589909689
319,2.49137397389
320,2.44626787209
322,2.3945962371
323,2.38012785452
324,2.37443797224
326,2.34691200277
327,2.3585643687
328,2.39152609127
329,2.43105960933
331,2.47467539384
332,2.40938559355
333,2.42982200217
335,2.4485600286
336,2.46687258536
337,2.4696361334
338,2.44359663449
340,2.44913972359
341,2.36839604691
342,2.41365562688
344,2.4250809054
345,2.46240946664
346,2.45077651163
348,2.43112697662
349,2.48503409962
350,2.46249947145
351,2.46170528504
353,2.41549252562
354,2.44214164597
355,2.47228653955
357,2.49579341828
358,2.55846559886
359,2.63629330948
361,2.67689981419
362,2.68845832239
363,2.71175186302
364,2.72248546569
366,2.71168364399
367,2.70363568131
368,2.61774061565
370,2.68540574491
371,2.68668709209
372,2.63417331843
373,2.68892348013
375,2.68183795276
376,2.66133767806
377,2.67392756787
379,2.65052290042
380,2.63476319952
381,2.5565041308
383,2.60863710464
384,2.62287937677
385,2.62705752427
386,2.6188682062
388,2.6195828322
389,2.6253562292
390,2.62866557665
392,2.61329811185
393,2.59835999567
394,2.59964270095
396,2.60767519462
397,2.59492681132
398,2.58620879305
399,2.57705734015
401,2.5610915179
402,2.52060150164
403,2.46837012115
405,2.31197197409
406,2.28974930433
407,2.2280693568
408,2.20593797029
410,2.17959450583
411,2.16203219421
412,2.13538288776
414,2.18290969122
415,2.1606031833
416,2.17476333091
418,2.18887518948
419,2.20668682204
420,2.19518914064
421,2.22034161024
423,2.22897860388
424,2.24319297642
425,2.2857315601
427,2.2791575591
428,2.32146719766
429,2.34841063445
431,2.34335128173
432,2.37084980933
433,2.36155695107
434,2.38232316056
436,2.38880443995
437,2.38894686625
438,2.40962230319
440,2.38084472129
441,2.4232783269
442,2.42382660055
443,2.45137399573
445,2.4771149302
446,2.48013266503
447,2.51607862716
449,2.53463572906
450,2.53989908595
451,2.56211528908
453,2.57221174864
454,2.56080633723
455,2.56371004896
456,2.56934903142
458,2.58118059944
459,2.58809905211
460,2.59352980148
462,2.61345813796
463,2.58757003203
464,2.59176465391
466,2.58426856017
467,2.57344605449
468,2.56207794542
469,2.58609688421
471,2.57422860524
472,2.56630371654
473,2.58425277929
475,2.60387550035
476,2.624064895
477,2.64130028388
478,2.64841667246
480,2.64355718139
481,2.61185828954
482,2.61712073551
484,2.60807229612
485,2.62170180998
486,2.60612759314
488,2.53113573217
489,2.38185147071
490,2.32055580051
491,2.15006638089
493,1.99428433331
494,1.8257422008
495,1.65484432994
497,1.55359438756
498,1.48166440129
499,1.45192214578
501,1.43903613496
